No,Prefecture,code_pref,Hospital,Corporation,Address,Type,Y,X,Underpopulated,Mountainous,RI,Peninsula,Snowfall,Agricultural
77,茨城県,8,栗田病院,医療法人社団　有朋会,茨城県那珂市豊喰505,3,36.4308708005679,140.464538043529,,,,,,
78,茨城県,8,鹿島病院,公益財団法人,茨城県鹿嶋市平井1129-2,3,35.9643410998131,140.661702127842,,,,,,
79,茨城県,8,豊後荘病院,医療法人　新生会,茨城県石岡市部原760-1,3,36.2641188558881,140.221626143406,,,,,,
80,茨城県,8,とよさと病院,医療法人社団　つくば健仁会,茨城県つくば市田倉4725,3,36.1273860330251,140.018445258652,,,,,,
81,茨城県,8,池田病院,医療法人社団　八峰会,茨城県龍ケ崎市貝原塚町3690-2,3,35.9426759267422,140.188844058518,,,,,,
82,茨城県,8,宮本病院,医療法人　盡誠会,茨城県稲敷市幸田1247,3,35.939938923146,140.386307489207,,,,,,
83,茨城県,8,三岳荘小松崎病院,医療法人　威恵会,茨城県筑西市中舘2265,3,36.3268973592593,139.97574838949,,,,,,
84,茨城県,8,小柳病院,医療法人　慈政会,茨城県古河市稲宮1001,3,36.1849018083544,139.781765343348,,,,,,1
85,栃木県,9,獨協医科大学病院,学校法人　獨協学園,栃木県下都賀郡壬生町北小林880番地,3,36.4722909140393,139.825318868635,,,,,,
86,栃木県,9,烏山台病院,医療法人　薫会,栃木県須烏山市滝田1868-18,3,36.676400197959,140.146625681732,,,,,,1
87,栃木県,9,足利富士見台病院,医療法人　根岸会,栃木県足利市大前町1272,3,36.3595643977625,139.401706458822,,,,,,
88,栃木県,9,上都賀総合病院,JA上都賀厚生農業協同組合,栃木県鹿沼市下田町1丁目1033番地,3,36.5617121570537,139.750646328279,,,,,,
89,栃木県,9,皆藤病院,特定医療法人　恵会,栃木県宇都宮市東町22番,3,36.5749956283202,139.917056858981,,,,,,
90,栃木県,9,足利赤十字病院,日本赤十字社,栃木県足利市五十部町284-1,3,36.339570858109,139.421807128116,,,,,,
91,栃木県,9,芳賀赤十字病院,日本赤十字社,栃木県真岡市中郷271,3,36.4514087187454,140.011827028198,,,,,,
92,栃木県,9,自治医科大学附属病院,学校法人　自治医科大学,栃木県下野市薬師寺3311-1,3,36.3992238277795,139.860207360868,,,,,,
93,栃木県,9,栃木県済生会宇都宮病院,社会福祉法人　恩賜財団済生会,栃木県宇都宮市竹林町911-1,3,36.5787987569736,139.897198658983,,,,,,
94,栃木県,9,佐藤病院,医療法人社団　緑会,栃木県矢板市土屋18,3,36.8319196064787,139.949984628479,,,,,,
95,群馬県,10,群馬大学医学部附属病院,国立大学法人　群馬大学,群馬県前橋市昭和町３－３９－１５,2,36.4081272562231,139.062778990558,,,,,,
96,群馬県,10,上毛病院,医療法人　中沢会,群馬県前橋市下大島町５９６番地１,3,36.3612774400692,139.115617755244,,,,,,
97,群馬県,10,老年病研究所附属病院,公益財団法人　老年病研究所,群馬県前橋市大友町三丁目２６番地８,3,36.392688366798,139.041280228155,,,,,,
98,群馬県,10,サンピエール病院,医療法人　山崎会,群馬県高崎市上佐野町７８６番地７,3,36.3022327156153,139.027815689472,,,,,,
99,群馬県,10,田中病院,医療法人　群栄会,群馬県北群馬郡吉岡町陣場９８番地,3,36.4313972727389,139.004870558875,,,,,1,
100,群馬県,10,篠塚病院,医療法人　育生会,群馬県藤岡市篠塚１０５番地１,3,36.258657253495,139.064696858748,,,,,,
101,群馬県,10,西毛病院,医療法人　大和会,群馬県富岡市神農原５５９番地１,3,36.2441827243685,138.840805874083,,,,,,
102,群馬県,10,吾妻脳神経外科循環器科,社会医療法人　輝城会,群馬県吾妻郡東吾妻町大字原町７６０番地１,4,36.5754755724454,138.829469543635,1,,,,1,1
103,群馬県,10,内田病院,医療法人　大誠会,群馬県沼田市久屋原町３４５番地１,3,36.6658065590449,139.104420628356,,,,,1,
104,群馬県,10,原病院,医療法人　原会,群馬県伊勢崎市境上武士８９８－１,3,36.2801674493891,139.230952228072,,,,,,
105,群馬県,10,美原記念病院,公益財団法人　脳血管研究所,群馬県伊勢崎市太田町３６６,3,36.3277953411349,139.180530054837,,,,,,
106,群馬県,10,日新病院,医療法人　山育会,群馬県桐生市菱町３丁目２０６９－１,4,36.4099747820828,139.352330528167,,,,,,
107,群馬県,10,つつじメンタルホスピタル,医療法人　康生会（社団）,群馬県館林市小桑原町１５０５,3,36.2325021923679,139.517499628037,,,,,,
108,埼玉県,11,つむぎ診療所,医療法人　全和会,埼玉県秩父市寺尾１４０４,4,36.023913668373,139.081391658577,,,,,,
109,埼玉県,11,武里病院,医療社団法人　みどり会,埼玉県春日部市下大増新田９－３,3,35.9572488078926,139.740269481799,,,,,,
110,埼玉県,11,西熊谷病院,公益社団法人　西熊谷病院,埼玉県熊谷市石原５７２,3,36.1544167056791,139.370619143326,,,,,,
111,埼玉県,11,丸木記念福祉メディカルセンター,社会福祉法人　埼玉医療福祉会,埼玉県毛呂山町毛呂本郷３８番地,3,35.9376451534645,139.305646043168,,,,,,
112,埼玉県,11,戸田病院,医療法人　髙仁会,埼玉県戸田市新曽南３－４－２５,3,35.8038173535572,139.669541431448,,,,,,
113,埼玉県,11,埼玉県済生会鴻巣病院,社会福祉法人　恩賜財団済生会,埼玉県鴻巣市八幡田８４９,3,36.0730549723669,139.502308589304,,,,,,
114,埼玉県,11,菅野病院,医療法人　寿鶴会,埼玉県和光市本町２８－３,3,35.7860718345164,139.603770604442,,,,,,
115,埼玉県,11,あさひ病院,医療法人　尚寿会,埼玉県狭山市大字水野５９２番地,3,35.8330130970988,139.446909877003,,,,,,
116,埼玉県,11,久喜すずのき病院,医療法人　大壮会,埼玉県久喜市北青柳１３６６－１,3,36.0521114744949,139.662749873943,,,,,,
117,千葉県,12,八千代病院,医療法人社団　心和会,千葉県八千代市下高野549,3,35.7462955082611,140.137552404413,,,,,,
118,千葉県,12,千葉病院,医療法人　同和会,千葉県船橋市飯山満町2-508,3,35.7057328163213,140.024087358346,,,,,,
119,千葉県,12,旭神経内科リハビリテーション病院,医療法人社団　弥生会,千葉県松戸市栗ケ沢789-1,3,35.8110579652307,139.95433822773,,,,,,
120,千葉県,12,北柏リハビリ総合病院,医療法人社団　天宣会,千葉県柏市柏下265,3,35.8717591092196,139.982764973812,,,,,,
121,千葉県,12,日本医科大学千葉北総病院,学校法人　日本医科大学,千葉県印西市鎌苅1715,3,35.7810988301858,140.198230373746,,,,,,
122,千葉県,12,総合病院国保旭中央病院,地方独立行政法人　総合病院国保旭中央病院,千葉県旭市イ-1326,3,35.718025860834,140.660835512317,,,,,,
123,千葉県,12,浅井病院,医療法人　静和会,千葉県東金市家徳38-1,3,35.5444702060894,140.400084142884,,,,,,
124,千葉県,12,東条メンタルホスピタル,医療法人　明星会,千葉県鴨川市広場1338,3,35.1207445577196,140.108385973272,,,,1,,1
125,千葉県,12,袖ケ浦さつき台病院,社会医療法人社団　さつき会,千葉県袖ケ浦市長浦駅前5-21,3,35.4457215009905,140.006306227467,,,,,,
126,千葉県,12,千葉労災病院,独立行政法人　労働者健康安全機構,千葉県市原市辰巳台東2-16,3,35.5212714538974,140.158530928962,,,,,,
127,東京都,13,順天堂大学医学部附属順天堂医院,学校法人 順天堂,東京都文京区本郷3-1-3,3,35.7024542108551,139.762670957839,,,,,,
128,東京都,13,東京都立荏原病院,地方独立行政法人　東京都立病院機構,東京都大田区東雪谷4-5-10,3,35.5940148647443,139.693442742919,,,,,,
129,東京都,13,東京都立松沢病院,地方独立行政法人　東京都立病院機構,東京都世田谷区上北沢2-1-1,3,35.6667446961017,139.620449804355,,,,,,
130,東京都,13,浴風会病院,社会福祉法人 浴風会,東京都杉並区高井戸西1-12-1,3,35.6817844850475,139.608783473675,,,,,,
131,東京都,13,東京都健康長寿医療センター,地方独立行政法人　東京都健康長寿医療センター,東京都板橋区栄町35-2,3,35.7516763763704,139.703306658379,,,,,,
132,東京都,13,大内病院,医療法人社団　大和会,東京都足立区西新井5-41-1,3,35.7849492335388,139.778311543057,,,,,,
133,東京都,13,順天堂大学医学部附属順天堂東京江東高齢者医療センター,学校法人　順天堂,東京都江東区新砂3-3-20,3,35.6651779633721,139.833471942971,,,,,,
134,東京都,13,青梅成木台病院,医療法人財団　良心会,東京都青梅市成木1-447,3,35.8351548689383,139.275579127748,,,,,,
135,東京都,13,平川病院,医療法人社団　光生会,東京都八王子市美山町1076,3,35.6836961454734,139.25092505833,,,,,,
136,東京都,13,立川病院,国家公務員共済組合連合会,東京都立川市錦町4-2-22,3,35.6924203448315,139.422407758336,,,,,,
137,東京都,13,杏林大学医学部付属病院,学校法人　杏林学園,東京都三鷹市新川6-20-2,3,35.6776101116833,139.566668435559,,,,,,
138,東京都,13,山田病院,医療法人社団　薫風会,東京都西東京市南町3-4-10,3,35.7271830667541,139.541668708262,,,,,,
139,東京都,13,三井記念病院,社会福祉法人　三井記念病院,東京都千代田区神田和泉町1,3,35.6996585065233,139.779256258342,,,,,,
140,東京都,13,聖路加国際病院,学校法人　聖路加国際大学,東京都中央区明石町9-1,3,35.66727349633,139.777297442972,,,,,,
141,東京都,13,東京都済生会中央病院,社会福祉法人　恩賜財団済生会支部東京都済生会,東京都港区三田1-4-17,3,35.6531505476792,139.744345042962,,,,,,
142,東京都,13,永寿総合病院,公益財団法人　ﾗｲﾌ･ｴｸｽﾃﾝｼｮﾝ研究所,東京都台東区東上野2-23-16,3,35.7096303680086,139.779746158349,,,,,,
143,東京都,13,荏原中延クリニック,医療法人社団　恵泉会,東京都品川区中延2-15-5 酒井ビル2階,4,35.6100077815229,139.711393688968,,,,,,
144,東京都,13,三宿病院,国家公務員共済組合連合会,東京都目黒区上目黒5-33-12,3,35.6420690093328,139.684922727608,,,,,,
145,東京都,13,東京女子医科大学附属成人医学センター,学校法人　東京女子医科大学,東京都渋谷区渋谷2-15-1 渋谷クロスタワービル20階,4,35.6587639238227,139.705505973658,,,,,,
146,東京都,13,東京医科大学病院,学校法人　東京医科大学,東京都新宿区西新宿6-7-1,3,35.6933044075677,139.691824489029,,,,,,
147,東京都,13,あしかりクリニック,医療法人社団　あしかりクリニック,東京都中野区中央5-44-9,4,35.7003463092855,139.665051658342,,,,,,
148,東京都,13,豊島長崎クリニック,医療法人社団　健翔会,東京都豊島区長崎4-25-15,4,35.7301219858248,139.685856058364,,,,,,
149,東京都,13,オレンジほっとクリニック,東京ふれあい医療生活協同組合,東京都北区堀船3-31-15,4,35.7520535768637,139.748970158379,,,,,,
150,東京都,13,慈雲堂病院,医療法人社団　じうんどう,東京都練馬区関町南4-14-53,3,35.7201605351712,139.572594089048,,,,,,
151,東京都,13,あべクリニック,医療法人社団　讃友会,東京都荒川区東日暮里6-60-10 日暮里駅前中央ビル5階,4,35.7286560278565,139.772608341968,,,,,,
152,東京都,13,いずみホームケアクリニック,医療法人社団　東京東双泉会,東京都葛飾区青戸5-30-4,4,35.7483357720018,139.855709373723,,,,,,
153,東京都,13,中村病院,医療法人社団　仁寿会,東京都墨田区八広2-1-1,3,35.7174327179908,139.823594712317,,,,,,
154,東京都,13,タムスさくら病院江戸川,医療法人社団　城東桐和会,東京都江戸川区東篠崎1-11-1,3,35.7013799612883,139.916342912305,,,,,,
155,東京都,13,福生クリニック,医療法人社団　幹人会,東京都福生市加美平3-35-13,4,35.749505161041,139.319504858377,,,,,,
156,東京都,13,羽村三慶病院,医療法人社団　三秀会,東京都羽村市羽字武蔵野4207,4,35.7641362381846,139.331705343042,,,,,,
157,東京都,13,あきる台病院,医療法人財団　暁,東京都あきる野市秋川6-5-1,4,35.7293417851463,139.292189273709,,,,,,
158,東京都,13,菜の花クリニック,医療法人社団　幹人会,東京都西多摩郡瑞穂町殿ヶ谷454,4,35.7576312353705,139.356848627692,,,,,,
159,東京都,13,大久野病院,医療法人財団　利定会,東京都西多摩郡日の出町大久野6416,4,35.7563493039396,139.234012539494,,,,,,
160,東京都,13,奥多摩町国民健康保険奥多摩病院,奥多摩町,東京都西多摩郡奥多摩町氷川1111,3,35.8004161582522,139.088630402468,1,1,,,,1
161,東京都,13,鶴川サナトリウム病院,医療法人財団　明理会,東京都町田市真光寺町197,3,35.603803575795,139.459157073515,,,,,,
162,東京都,13,多摩平の森の病院,医療法人社団　充会,東京都日野市多摩平3-1-17,3,35.665330681144,139.377021282363,,,,,,
163,東京都,13,桜ヶ丘記念病院,社会福祉法人　桜ヶ丘社会事業協会,東京都多摩市連光寺1-1-1,3,35.6476759405377,139.457696942958,,,,,,
164,東京都,13,稲城台病院,特定医療法人社団　研精会,東京都稲城市若葉台3-7-1,3,35.624276793897,139.464833842941,,,,,,
165,東京都,13,たかつきクリニック,医療法人社団　東京愛成会,東京都昭島市田中町562-8 昭島昭和第一ビル北館2階A,4,35.7149668385431,139.362075192502,,,,,,
166,東京都,13,国分寺病院,社会福祉法人　浴光会,東京都国分寺市東恋ヶ窪4-2-2,3,35.7064310477605,139.469395419256,,,,,,
167,東京都,13,新田クリニック,医療法人社団　つくし会,東京都国立市西2-26-29,4,35.6919343637993,139.434038414581,,,,,,
168,東京都,13,東大和病院,社会医療法人財団　大和会,東京都東大和市南街1-13-12,3,35.7411438610839,139.431996604409,,,,,,
169,東京都,13,武蔵村山病院,社会医療法人財団　大和会,東京都武蔵村山市榎1-1-5,3,35.7438017293893,139.387728773719,,,,,,
170,東京都,13,武蔵野赤十字病院,日本赤十字社,東京都武蔵野市境南町1-26-1,3,35.6952953026888,139.548975819722,,,,,,
171,東京都,13,根岸病院,医療法人社団　根岸病院,東京都府中市武蔵台2-12-2,3,35.6932410537656,139.460796289029,,,,,,
172,東京都,13,青木病院,医療法人社団　青山会,東京都調布市上石原3-33-17,3,35.6504079165696,139.524872873652,,,,,,
173,東京都,13,桜町病院,社会福祉法人　聖ヨハネ会,東京都小金井市桜町1-2-20,3,35.7093990079897,139.511659673694,,,,,,
174,東京都,13,東京慈恵会医科大学附属第三病院,学校法人　慈恵大学,東京都狛江市和泉本町4-11-1,3,35.6460586384281,139.565994827611,,,,,,
175,東京都,13,国立精神・神経医療研究センター病院,国立研究開発法人　国立精神・神経医療研究センター,東京都小平市小川東町4-1-1,3,35.7357630852746,139.475469027676,,,,,,
176,東京都,13,多摩あおば病院,医療法人社団　新新会,東京都東村山市青葉町2-27-1,3,35.7623252609753,139.490924427695,,,,,,
177,東京都,13,複十字病院,公益財団法人　結核予防会,東京都清瀬市松山3-1-24,3,35.7708030410692,139.510050873739,,,,,,
178,東京都,13,前田病院,医療法人社団　山本・前田記念会,東京都東久留米市中央町5-13-34,3,35.7499918031092,139.515210627686,,,,,,
179,神奈川県,14,東海大学医学部付属病院,学校法人　東海大学,神奈川県伊勢原市下糟屋143,2,35.4066206484854,139.315514142785,,,,,,
180,神奈川県,14,久里浜医療センター,独立行政法人　国立病院機構,神奈川県横須賀市野比5-3-1,3,35.2119217009758,139.701984488683,,,,,,
181,神奈川県,14,曽我病院,公益財団法人　積善会,神奈川県小田原市曽我岸148,3,35.3016540842056,139.180388006846,,,,,,
182,神奈川県,14,湘南東部総合病院,医療法人社団　康心会,神奈川県茅ヶ崎市西久保500,3,35.3474482392075,139.392178369904,,,,,,
183,神奈川県,14,厚木佐藤病院,医療法人社団　藤和会,神奈川県厚木市小野759,3,35.4331338626898,139.312112888841,,,,,,
184,神奈川県,14,秦野厚生病院,医療法人社団　厚仁会,神奈川県秦野市南矢名2-12-1,3,35.370010479603,139.272225858104,,,,,,
185,神奈川県,14,メモリーケアクリニック湘南,医療法人社団　彰耀会,神奈川県平塚市四之宮5-20-4,4,35.357978163384,139.358490027404,,,,,,
186,神奈川県,14,メンタルホスピタルかまくら山,医療法人　福慈会,神奈川県鎌倉市鎌倉山1-23-1,4,35.3175421116812,139.524394673413,,,,,,
187,神奈川県,14,たなかクリニック,医療法人　健脳会,神奈川県大和市桜森3-7-18,4,35.4718560491515,139.440367029482,,,,,,
188,神奈川県,14,藤沢病院,医療法人社団　清心会,神奈川県藤沢市小塚383,4,35.3343766564014,139.504614146616,,,,,,
189,神奈川県,14,えびな脳神経クリニック,医療法人社団　NALU,神奈川県海老名市めぐみ町3-1 ViNA GARDENS PERCH 601-12,4,35.4534630295951,139.38946847351,,,,,,
190,新潟県,15,黒川病院,医療法人　白日会,新潟県胎内市下館字大開1522,3,37.9194007356008,139.048635247887,,,,,1,
191,新潟県,15,三島病院,特定医療法人　楽山会,新潟県長岡市藤川1713-8,3,37.5099240528494,138.78547879037,,,,,1,1
192,新潟県,15,柏崎厚生病院,医療法人　立川メディカルセンター,新潟県柏崎市大字茨目字二ツ池2071-1,3,37.3532543845483,138.586914428868,,,,,2,1
193,新潟県,15,ゆきぐに大和病院,南魚沼市病院事業,新潟県南魚沼市浦佐4115,4,37.1710897650368,138.937456574769,,,,,2,
194,新潟県,15,高田西城病院,医療法人　高田西城会,新潟県上越市西城町2-8-30,3,37.1106567307951,138.250918928687,,,,,2,
196,新潟県,15,川瀬神経内科クリニック,医療法人社団　川瀬神経内科クリニック,新潟県三条市東本成寺20-8,4,37.6161309644221,138.948530944412,,,,,1,
197,新潟県,15,五泉中央病院,医療法人　真仁会,新潟県五泉市太田489-1,4,37.7456399131486,139.182755575202,,,,,1,
198,新潟県,15,有田病院,医療法人　有心会,新潟県新発田市金谷197,4,37.944178464163,139.365389152586,,,,,1,
199,新潟県,15,長岡西病院,医療法人　崇徳会,新潟県長岡市三ツ郷屋町371-1,4,37.4499074435941,138.815948859633,,,,,2,
200,新潟県,15,新潟病院,独立行政法人　国立病院機構,新潟県柏崎市赤坂町3-52,4,37.3590867311555,138.537493690256,,,,,2,1
201,富山県,16,魚津緑ヶ丘病院,医療法人社団　弘仁会,富山県魚津市大光寺287番地,3,36.8120528724338,137.41116244381,,,,,1,
202,富山県,16,谷野呉山病院,医療法人社団　和敬会,富山県富山市北代5200番地,3,36.7141939500463,137.183700659084,,,,,1,
203,富山県,16,高岡市民病院,高岡市,富山県高岡市宝町4番1号,3,36.7560257060756,137.027972859114,,,,,1,
204,富山県,16,北陸病院,独立行政法人　国立病院機構,富山県南砺市信末5963番地,3,36.5396484168649,136.9043266743,1,,,,2,
205,石川県,17,石川県立こころの病院,石川県,石川県かほく市内高松ヤ３６,3,36.7659439193682,136.736953097739,,,,1,1,
206,石川県,17,加賀こころの病院,医療法人社団　長久会,石川県加賀市小菅波町１２１番地１,3,36.3175599427337,136.3436555281,,,,,1,
207,石川県,17,公立能登総合病院,七尾市,石川県七尾市藤橋町ア部６番地４,3,37.0450924350686,136.946555734543,,,,1,1,
208,福井県,18,松原病院,公益財団法人　松原病院,松院 福井県福井市文京2丁目9-1,3,36.0780918745635,136.219503312579,,,,,1,
209,福井県,18,敦賀温泉病院,医療法人　敦賀温泉病院,福井県敦賀市吉河41号1番地5,3,35.6365750045657,136.085399373642,,,,,1,1
210,山梨県,19,山梨県立北病院,地方独立行政法人　山梨県立病院機構,山梨県韮崎市旭町上條南割３３１４－１３,3,35.6664356304832,138.436819073663,,,,,,
211,山梨県,19,日下部記念病院,社会医療法人　加納岩,山梨県山梨市上神内川１３６３,3,35.6905982416559,138.684173558335,,,,,,
212,山梨県,19,峡西病院,特定医療法人　南山会,山梨県南アルプス市下宮地４２１,3,35.6037849977432,138.463558788964,,,,,,
213,山梨県,19,回生堂病院,医療法人　回生堂病院,山梨県都留市四日市場２７０,3,35.5674080446067,138.9133074429,,,,,,1
214,長野県,20,佐久総合病院,長野県厚生農業協同組合連合会,長野県佐久市臼田197,3,36.1980956951826,138.480946512666,,,,,,
215,長野県,20,千曲荘病院,医療法人　友愛会,長野県上田市中央東4-61,3,36.4027896167597,138.266319158854,,,,,1,
216,長野県,20,諏訪赤十字病院,日本赤十字社,長野県諏訪市湖岸通り5-11-50,3,36.0426759568263,138.106739327899,,,,,,
217,長野県,20,長野県立こころの医療センター駒ヶ根,地方独立行政法人　長野県立病院機構,長野県駒ヶ根市下平2901,3,35.7472463912415,137.961190289068,,,,,,
218,長野県,20,飯田病院,社会医療法人　栗山会,長野県飯田市大通1-15,3,35.5165164622501,137.818625242864,,,,,,1
219,長野県,20,長野県立木曽病院,地方独立行政法人　長野県立病院機構,長野県木曽郡木曽町福島6613-4,4,35.8354806775721,137.683843627748,1,,,,,1
220,長野県,20,桔梗ヶ原病院,医療法人社団　敬仁会,長野県塩尻市宗賀1295,3,36.1111793187938,137.932578089332,,,,,,1
221,長野県,20,城西病院,社会医療法人　城西医療財団,長野県松本市城西1-5-16,3,36.2396111873755,137.96255775367,,,,,,
222,長野県,20,北アルプス医療センターあづみ病院,,長野県北安曇郡池田町池田3207-1,3,36.4212126591983,137.872843843522,,,,,,
223,長野県,20,栗田病院,公益財団法人　倉石地域振興財団,長野県長野市栗田695,3,36.6363405197609,138.199377928334,,,,,1,
224,長野県,20,北信総合病院,,長野県中野市西1-5-63,3,36.746860381246,138.365460189799,,,,,1,
225,岐阜県,21,岐阜病院,公益社団法人　岐阜病院,岐阜県岐阜市日野東3丁目13番6号,3,35.4331605983572,136.814691942804,,,,,,
226,岐阜県,21,黒野病院,医療法人　香風会,岐阜県岐阜市洞1020番地,3,35.4700642093735,136.712854900251,,,,,,
227,岐阜県,21,岐阜市民病院,岐阜市,岐阜県岐阜市鹿島町7丁目１番地,1,35.4140394366688,136.734565527444,,,,,,
228,岐阜県,21,大垣病院,医療法人　静風会,岐阜県大垣市中野町1－307,3,35.3775036717451,136.607917827418,,,,,,
229,岐阜県,21,のぞみの丘ホスピタル,医療法人　清仁会,岐阜県美濃加茂市蜂屋町上蜂屋3555,3,35.4542206730281,137.013462342819,,,,,,
230,岐阜県,21,慈恵中央病院,医療法人　春陽会,岐阜県郡上市美並町大原1-1,4,35.643996111005,136.953242673647,,1,,,,1
231,岐阜県,21,大湫病院,医療法人　仁誠会,岐阜県瑞浪市大湫町１２１,3,35.4313402948209,137.286214158148,,,,,,1
232,岐阜県,21,須田病院,特定医療法人　生仁会,岐阜県高山市国府町村山235番地5,3,36.1977961131012,137.251607697306,,1,,,1,1
233,静岡県,22,ふれあい南伊豆ホスピタル,医療法人社団　辰五会,静岡県賀茂郡南伊豆町青市848,3,34.666170079078,138.897641423567,1,,,1,,1
234,静岡県,22,伊東市民病院,伊東市,静岡県伊東市岡196番地の1,3,34.9605861520724,139.087869539099,,,,,,
235,静岡県,22,NTT東日本伊豆病院,東日本電信電話株式会社,静岡県田方郡函南町平井750,3,35.089648986661,138.955557054524,,,,,,
236,静岡県,22,静岡医療センター,独立行政法人　国立病院機構,静岡県駿東郡清水町長沢762-1,3,35.0997938308581,138.88989173919,,,,,,
237,静岡県,22,ふれあい沼津ホスピタル,医療法人社団　静岡康心会,静岡県沼津市市道町8-6,3,35.0955574378557,138.851431453999,,,,,,
238,静岡県,22,鷹岡病院,公益財団法人　復康会,静岡県富士市天間1585番地,3,35.2056655398289,138.647771525168,,,,,,
239,静岡県,22,東静脳神経センター,医療法人社団　一就会,静岡県富士宮市西小泉町14-9,4,35.2177015773238,138.628056754004,,,,,,
240,静岡県,22,焼津市立総合病院,焼津市,静岡県焼津市道原1000番地,3,34.8371157547425,138.306538811659,,,,,,
241,静岡県,22,やきつべの径診療所,医療法人社団　峻凌会,静岡県焼津市中里162番地,4,34.8875225696954,138.315258096318,,,,,,
242,静岡県,22,中東遠総合医療センター,掛川市・袋井市病院企業団,静岡県掛川市菖蒲ヶ池１番地の1,3,34.7564150142728,137.998075967476,,,,,,1
243,静岡県,22,磐田市立総合病院,,静岡県磐田市大久保512番地3,3,34.7686719061857,137.856913696313,,,,,,
244,愛知県,23,七宝病院,医療法人　宝会,愛知県あま市七宝町下田矢倉下1432,3,35.1729936628635,136.784280125167,,,,,,
245,愛知県,23,愛知医科大学病院,学校法人　愛知医科大学,愛知県長久手市岩作雁又1-1,3,35.1914395688278,137.049634554003,,,,,,
246,愛知県,23,上林記念病院,社会医療法人　杏嶺会,愛知県一宮市奥町字下口西89-1,3,35.3274946596766,136.757161838666,,,,,,
247,愛知県,23,あさひが丘ホスピタル,特定医療法人　晴和会,愛知県春日井市神屋町字地福1295-31,3,35.3042807611134,137.018622667501,,,,,,
248,愛知県,23,国立長寿医療研究センター,国立研究開発法人,愛知県大府市森岡町七丁目430,3,34.996307460227,136.952009009815,,,,,,
249,愛知県,23,トヨタ記念病院,トヨタ自動車株式会社,愛知県豊田市平和町1-1,3,35.0576236609216,137.175483607966,,,,,,
250,愛知県,23,八千代病院,社会医療法人財団　新和会,愛知県安城市住吉町2-2-7,3,34.9866207027565,137.079937125158,,,,,,
251,愛知県,23,岡崎市民病院,岡崎市,愛知県岡崎市高隆寺町字五所合3-1,3,34.9492550847318,137.203946096321,,,,,,
252,愛知県,23,医療法人松崎病院,豊橋こころのケアセンター 医療法人　松崎病院,愛知県豊橋市三本木町字元三本木20-1,3,34.7234962002341,137.394393338639,,,,,,
253,愛知県,23,可知記念病院,医療法人　義興会,愛知県愛知県豊橋市南大清水町字富士見456,3,34.6801645045312,137.366590867473,,,,,,
254,愛知県,23,済衆館病院,医療法人　済衆館,愛知県北名古屋市鹿田西村前111,4,35.2423818853134,136.87728602517,,,,,,
255,三重県,24,三重大学医学部附属病院,国立大学法人,三重県津市江戸橋2-174,1,34.742605224483,136.522887425147,,,,,,
256,三重県,24,東員病院,医療法人　康誠会,三重県員弁郡東員町穴太2400番地,3,35.0864109556514,136.604740425163,,,,,,
257,三重県,24,三重県立こころの医療センター,,三重県津市城山１丁目１２－１,3,34.6756064483179,136.506590175725,,,,,,
258,三重県,24,松阪厚生病院,,三重県松阪市久保町1927-2,3,34.5384204728651,136.527333825138,,,,1,,
259,三重県,24,熊野病院,医療法人　紀南会,三重県熊野市熊野市久生屋町868番地,3,33.8652683644255,136.075011167437,1,1,,1,,1
260,三重県,24,三原クリニック,医療法人　社団,三重県四日市市日永西3-1-21,4,34.9508725912595,136.600021125157,,,,,,
261,三重県,24,ますずがわ神経内科クリニック,,三重県鈴鹿市飯野寺家817番地3,4,34.8766472691943,136.572890653989,,,,,,
262,三重県,24,上野病院,一般財団法人　信貴山病院分院,三重県伊賀市四十九町2888,4,34.7526118276834,136.145310467476,,,,,,
263,三重県,24,いせ山川クリニック,医療法人,三重県三重県伊勢市小木町557,4,34.5050043901114,136.723906453973,,,,1,,
264,滋賀県,25,琵琶湖病院,医療法人　明和会,滋賀県大津市坂本一丁目8番5号,3,35.0658981282901,135.866458953998,,,,,,
265,滋賀県,25,瀬田川病院,医療法人社団　瀬田川病院,滋賀県大津市玉野浦4番21号,3,34.9833019113512,135.910599625158,,,,,,
266,滋賀県,25,水口病院,一般社団法人　水口病院,滋賀県甲賀市水口町本町2-2-43,3,34.9708743893637,136.17573453865,,,,,,
267,滋賀県,25,豊郷病院,公益財団法人　豊郷病院,滋賀県犬上郡豊郷町八目12番地,3,35.198794004066,136.231192067496,,,,,,
268,滋賀県,25,セフィロト病院,社会福祉法人　青祥会,滋賀県長浜市寺田町257,3,35.3641283233163,136.286577225175,,,,,1,
269,滋賀県,25,近江温泉病院,医療法人　恒仁会,滋賀県東近江市北坂町966,3,35.132121672656,136.275354554001,,,,,,
270,滋賀県,25,滋賀八幡病院,公益財団法人　青樹会,滋賀県近江八幡市鷹飼町744番地,3,35.1248965224352,136.104093467493,,,,,,
271,滋賀県,25,藤本クリニック,医療法人　藤本クリニック,滋賀県守山市梅田町2-1-204,4,35.0511625976351,135.995300822162,,,,,,
272,京都府,26,京都府立医科大学附属病院,京都府公立大学法人,京都府京都市上京区河原町通広小路上る梶井町465,1,35.0237515826223,135.769585614118,,,,,,
273,京都府,26,西山病院,一般財団法人　療道協会,京都府長岡京市今里5丁目1-1,3,34.9353756772413,135.688166653992,,,,,,
